Timestamp;Measured energy production (MWh);Installed power (MW)
2021-10-07 23;1.03;2889.25
2021-10-08 00;0.88;2889.25
2021-10-08 01;0.80;2889.25
2021-10-08 02;0.79;2889.25
2021-10-08 03;0.81;2889.25
2021-10-08 04;0.76;2889.25
2021-10-08 05;0.71;2889.25
2021-10-08 06;4.66;2889.25
2021-10-08 07;500.13;2889.25
2021-10-08 08;1544.31;2889.25
2021-10-08 09;2001.83;2889.25
2021-10-08 10;2133.29;2889.25
2021-10-08 11;2180.19;2889.25
2021-10-08 12;2189.89;2889.25
2021-10-08 13;2188.58;2889.25
2021-10-08 14;2145.58;2889.25
2021-10-08 15;1985.83;2889.25
2021-10-08 16;1395.21;2889.25
2021-10-08 17;365.08;2889.25
2021-10-08 18;2.27;2889.25
2021-10-08 19;0.72;2889.25
2021-10-08 20;0.91;2889.25
2021-10-08 21;1.06;2889.25
2021-10-08 22;0.95;2889.25
2021-10-08 23;0.91;2889.25
2021-10-09 00;0.76;2889.25
2021-10-09 01;0.72;2889.25
2021-10-09 02;0.81;2889.25
2021-10-09 03;0.94;2889.25
2021-10-09 04;0.87;2889.25
2021-10-09 05;0.97;2889.25
2021-10-09 06;8.03;2889.25
2021-10-09 07;501.25;2889.25
2021-10-09 08;1406.50;2889.25
2021-10-09 09;1851.49;2889.25
2021-10-09 10;1963.11;2889.25
2021-10-09 11;1963.58;2889.25
2021-10-09 12;1972.04;2889.25
2021-10-09 13;1933.67;2889.25
2021-10-09 14;1841.09;2889.25
2021-10-09 15;1452.32;2889.25
2021-10-09 16;845.81;2889.25
2021-10-09 17;212.35;2889.25
2021-10-09 18;2.86;2889.25
2021-10-09 19;0.84;2889.25
2021-10-09 20;0.85;2889.25
2021-10-09 21;1.01;2889.25
2021-10-09 22;0.86;2889.25
2021-10-09 23;1.00;2889.25
2021-10-10 00;0.87;2889.25
2021-10-10 01;0.93;2889.25
2021-10-10 02;0.79;2889.25
2021-10-10 03;0.99;2889.25
2021-10-10 04;0.95;2889.25
2021-10-10 05;1.01;2889.25
2021-10-10 06;4.67;2889.25
2021-10-10 07;444.66;2889.25
2021-10-10 08;1443.79;2889.25
2021-10-10 09;1936.32;2889.25
2021-10-10 10;2070.26;2889.25
2021-10-10 11;1986.23;2889.25
2021-10-10 12;2067.96;2889.25
2021-10-10 13;1926.33;2889.25
2021-10-10 14;1946.93;2889.25
2021-10-10 15;1747.63;2889.25
2021-10-10 16;1207.55;2889.25
2021-10-10 17;278.14;2889.25
2021-10-10 18;2.27;2889.25
2021-10-10 19;1.15;2889.25
2021-10-10 20;1.20;2889.25
2021-10-10 21;1.33;2889.25
2021-10-10 22;1.23;2889.25
2021-10-10 23;0.96;2889.25
2021-10-11 00;1.09;2889.25
2021-10-11 01;1.08;2889.25
2021-10-11 02;0.94;2889.25
2021-10-11 03;0.97;2889.25
2021-10-11 04;0.92;2889.25
2021-10-11 05;0.88;2889.25
2021-10-11 06;2.93;2889.25
2021-10-11 07;275.69;2889.25
2021-10-11 08;1006.93;2889.25
2021-10-11 09;1670.58;2889.25
2021-10-11 10;1769.23;2889.25
2021-10-11 11;1902.53;2889.25
2021-10-11 12;1705.57;2889.25
2021-10-11 13;1870.34;2889.25
2021-10-11 14;1699.78;2889.25
2021-10-11 15;1374.33;2889.25
2021-10-11 16;1126.38;2889.25
2021-10-11 17;299.19;2889.25
2021-10-11 18;2.71;2889.25
2021-10-11 19;1.33;2889.25
2021-10-11 20;1.26;2889.25
2021-10-11 21;1.06;2889.25
2021-10-11 22;0.91;2889.25
2021-10-11 23;0.93;2889.25
2021-10-12 00;0.98;2889.25
2021-10-12 01;1.05;2889.25
2021-10-12 02;1.05;2889.25
2021-10-12 03;1.18;2889.25
2021-10-12 04;1.10;2889.25
2021-10-12 05;1.19;2889.25
2021-10-12 06;2.28;2889.25
2021-10-12 07;361.35;2889.25
2021-10-12 08;1298.91;2889.25
2021-10-12 09;1766.26;2889.25
2021-10-12 10;1904.12;2889.25
2021-10-12 11;2003.82;2889.25
2021-10-12 12;2054.56;2889.25
2021-10-12 13;2066.07;2889.25
2021-10-12 14;1995.43;2889.25
2021-10-12 15;1806.17;2889.25
2021-10-12 16;1155.04;2889.25
2021-10-12 17;250.18;2889.25
2021-10-12 18;11.82;2889.25
2021-10-12 19;10.17;2889.25
2021-10-12 20;10.23;2889.25
2021-10-12 21;10.48;2889.25
2021-10-12 22;10.34;2889.25
2021-10-12 23;10.33;2889.25
2021-10-13 00;10.39;2889.25
2021-10-13 01;10.42;2889.25
2021-10-13 02;10.31;2889.25
2021-10-13 03;10.21;2889.25
2021-10-13 04;10.14;2889.25
2021-10-13 05;10.09;2889.25
2021-10-13 06;4.09;2889.25
2021-10-13 07;416.51;2889.25
2021-10-13 08;1466.87;2889.25
2021-10-13 09;1980.06;2889.25
2021-10-13 10;2108.67;2889.25
2021-10-13 11;2130.42;2889.25
2021-10-13 12;2130.03;2889.25
2021-10-13 13;2140.95;2889.25
2021-10-13 14;2111.33;2889.25
2021-10-13 15;1936.75;2889.25
2021-10-13 16;1273.32;2889.25
2021-10-13 17;270.08;2889.25
2021-10-13 18;1.09;2889.25
2021-10-13 19;0.76;2889.25
2021-10-13 20;0.83;2889.25
2021-10-13 21;1.10;2889.25
2021-10-13 22;0.96;2889.25
2021-10-13 23;0.77;2889.25
2021-10-14 00;0.72;2889.25
2021-10-14 01;0.88;2889.25
2021-10-14 02;1.00;2889.25
2021-10-14 03;0.97;2889.25
2021-10-14 04;0.74;2889.25
2021-10-14 05;0.82;2889.25
2021-10-14 06;1.59;2889.25
2021-10-14 07;361.31;2889.25
2021-10-14 08;1315.04;2889.25
2021-10-14 09;1814.15;2889.25
2021-10-14 10;1959.15;2889.25
2021-10-14 11;1994.00;2889.25
2021-10-14 12;1967.51;2889.25
2021-10-14 13;1907.08;2889.25
2021-10-14 14;1703.70;2889.25
2021-10-14 15;1228.97;2889.25
2021-10-14 16;731.35;2889.25
2021-10-14 17;198.18;2889.25
2021-10-14 18;4.10;2889.25
2021-10-14 19;1.13;2889.25
2021-10-14 20;1.07;2889.25
2021-10-14 21;0.96;2889.25
2021-10-14 22;1.05;2889.25
2021-10-14 23;1.15;2889.25
2021-10-15 00;1.15;2889.25
2021-10-15 01;1.14;2889.25
2021-10-15 02;1.00;2889.25
2021-10-15 03;1.04;2889.25
2021-10-15 04;0.99;2889.25
2021-10-15 05;1.20;2889.25
2021-10-15 06;1.57;2889.25
2021-10-15 07;348.57;2889.25
2021-10-15 08;1326.33;2889.25
2021-10-15 09;1811.08;2889.25
2021-10-15 10;1979.48;2889.25
2021-10-15 11;2042.93;2889.25
2021-10-15 12;2057.37;2889.25
2021-10-15 13;2069.04;2889.25
2021-10-15 14;2041.95;2889.25
2021-10-15 15;1843.52;2889.25
2021-10-15 16;1145.29;2889.25
2021-10-15 17;222.05;2889.25
2021-10-15 18;1.43;2889.25
2021-10-15 19;0.79;2889.25
2021-10-15 20;0.86;2889.25
2021-10-15 21;0.86;2889.25
2021-10-15 22;0.93;2889.25
2021-10-15 23;0.86;2889.25
2021-10-16 00;0.67;2889.25
2021-10-16 01;0.82;2889.25
2021-10-16 02;0.74;2889.25
2021-10-16 03;0.79;2889.25
2021-10-16 04;0.71;2889.25
2021-10-16 05;0.73;2889.25
2021-10-16 06;1.26;2889.25
2021-10-16 07;183.75;2889.25
2021-10-16 08;612.11;2889.25
2021-10-16 09;1185.80;2889.25
2021-10-16 10;1512.87;2889.25
2021-10-16 11;1521.09;2889.25
2021-10-16 12;1297.97;2889.25
2021-10-16 13;1107.49;2889.25
2021-10-16 14;845.23;2889.25
2021-10-16 15;510.14;2889.25
2021-10-16 16;212.43;2889.25
2021-10-16 17;44.28;2889.25
2021-10-16 18;0.76;2889.25
2021-10-16 19;0.54;2889.25
2021-10-16 20;0.65;2889.25
2021-10-16 21;0.81;2889.25
2021-10-16 22;0.77;2889.25
2021-10-16 23;0.79;2889.25
2021-10-17 00;0.77;2889.25
2021-10-17 01;0.90;2889.25
2021-10-17 02;0.82;2889.25
2021-10-17 03;0.85;2889.25
2021-10-17 04;0.89;2889.25
2021-10-17 05;0.86;2889.25
2021-10-17 06;0.99;2889.25
2021-10-17 07;172.23;2889.25
2021-10-17 08;865.37;2889.25
2021-10-17 09;1205.30;2889.25
2021-10-17 10;1407.36;2889.25
2021-10-17 11;1310.43;2889.25
2021-10-17 12;1329.16;2889.25
2021-10-17 13;1269.36;2889.25
2021-10-17 14;1200.94;2889.25
2021-10-17 15;761.67;2889.25
2021-10-17 16;413.53;2889.25
2021-10-17 17;99.99;2889.25
2021-10-17 18;0.87;2889.25
2021-10-17 19;0.74;2889.25
2021-10-17 20;0.71;2889.25
2021-10-17 21;0.83;2889.25
2021-10-17 22;0.98;2889.25
2021-10-17 23;1.17;2889.25
2021-10-18 00;1.25;2889.25
2021-10-18 01;1.33;2889.25
2021-10-18 02;1.31;2889.25
2021-10-18 03;1.27;2889.25
2021-10-18 04;1.24;2889.25
2021-10-18 05;1.16;2889.25
2021-10-18 06;1.80;2889.25
2021-10-18 07;188.83;2889.25
2021-10-18 08;813.15;2889.25
2021-10-18 09;1277.24;2889.25
2021-10-18 10;1587.15;2889.25
2021-10-18 11;1837.55;2889.25
2021-10-18 12;1813.30;2889.25
2021-10-18 13;1756.92;2889.25
2021-10-18 14;1551.64;2889.25
2021-10-18 15;1104.98;2889.25
2021-10-18 16;432.59;2889.25
2021-10-18 17;62.20;2889.25
2021-10-18 18;6.41;2889.25
2021-10-18 19;5.88;2889.25
2021-10-18 20;6.05;2889.25
2021-10-18 21;6.11;2889.25
2021-10-18 22;6.04;2889.25
2021-10-18 23;6.06;2889.25
2021-10-19 00;6.18;2889.25
2021-10-19 01;6.35;2889.25
2021-10-19 02;6.44;2889.25
2021-10-19 03;6.32;2889.25
2021-10-19 04;6.18;2889.25
2021-10-19 05;6.23;2889.25
2021-10-19 06;6.48;2889.25
2021-10-19 07;280.67;2889.25
2021-10-19 08;1163.27;2889.25
2021-10-19 09;1653.59;2889.25
2021-10-19 10;1863.87;2889.25
2021-10-19 11;2026.03;2889.25
2021-10-19 12;2050.65;2889.25
2021-10-19 13;2029.16;2889.25
2021-10-19 14;1965.97;2889.25
2021-10-19 15;1769.56;2889.25
2021-10-19 16;1050.72;2889.25
2021-10-19 17;182.33;2889.25
2021-10-19 18;31.35;2889.25
2021-10-19 19;30.03;2889.25
2021-10-19 20;29.82;2889.25
2021-10-19 21;29.86;2889.25
2021-10-19 22;29.85;2889.25
2021-10-19 23;29.80;2889.25
2021-10-20 00;29.80;2889.25
2021-10-20 01;29.87;2889.25
2021-10-20 02;29.82;2889.25
2021-10-20 03;29.98;2889.25
2021-10-20 04;29.81;2889.25
2021-10-20 05;29.73;2889.25
2021-10-20 06;29.90;2889.25
2021-10-20 07;233.70;2889.25
2021-10-20 08;1091.12;2889.25
2021-10-20 09;1645.67;2889.25
2021-10-20 10;1791.92;2889.25
2021-10-20 11;1898.22;2889.25
2021-10-20 12;1999.66;2889.25
2021-10-20 13;1916.63;2889.25
2021-10-20 14;1896.33;2889.25
2021-10-20 15;1613.04;2889.25
2021-10-20 16;845.49;2889.25
2021-10-20 17;164.41;2889.25
2021-10-20 18;0.63;2889.25
2021-10-20 19;0.59;2889.25
2021-10-20 20;0.66;2889.25
2021-10-20 21;0.83;2889.25
2021-10-20 22;0.54;2889.25
2021-10-20 23;0.61;2889.25
2021-10-21 00;0.73;2889.25
2021-10-21 01;0.88;2889.25
2021-10-21 02;0.73;2889.25
2021-10-21 03;0.73;2889.25
2021-10-21 04;0.60;2889.25
2021-10-21 05;0.76;2889.25
2021-10-21 06;1.00;2889.25
2021-10-21 07;209.43;2889.25
2021-10-21 08;930.65;2889.25
2021-10-21 09;1698.71;2889.25
2021-10-21 10;1766.07;2889.25
2021-10-21 11;1482.13;2889.25
2021-10-21 12;1641.91;2889.25
2021-10-21 13;1816.41;2889.25
2021-10-21 14;2059.04;2889.25
2021-10-21 15;1857.11;2889.25
2021-10-21 16;1056.48;2889.25
2021-10-21 17;150.62;2889.25
2021-10-21 18;0.89;2889.25
2021-10-21 19;0.61;2889.25
2021-10-21 20;0.56;2889.25
2021-10-21 21;0.61;2889.25
2021-10-21 22;0.69;2889.25
2021-10-21 23;0.55;2889.25
2021-10-22 00;0.70;2889.25
2021-10-22 01;0.67;2889.25
2021-10-22 02;0.62;2889.25
2021-10-22 03;0.62;2889.25
2021-10-22 04;0.56;2889.25
2021-10-22 05;0.48;2889.25
2021-10-22 06;0.60;2889.25
2021-10-22 07;274.24;2889.25
2021-10-22 08;1306.72;2889.25
2021-10-22 09;1932.08;2889.25
2021-10-22 10;2083.15;2889.25
2021-10-22 11;2090.66;2889.25
2021-10-22 12;2056.37;2889.25
2021-10-22 13;2082.34;2889.25
2021-10-22 14;2057.11;2889.25
2021-10-22 15;1837.27;2889.25
2021-10-22 16;1038.59;2889.25
2021-10-22 17;139.73;2889.25
2021-10-22 18;1.55;2889.25
2021-10-22 19;0.83;2889.25
2021-10-22 20;0.93;2889.25
2021-10-22 21;0.81;2889.25
2021-10-22 22;0.83;2889.25
2021-10-22 23;0.81;2889.25
2021-10-23 00;1.05;2889.25
2021-10-23 01;1.03;2889.25
2021-10-23 02;0.82;2889.25
2021-10-23 03;0.95;2889.25
2021-10-23 04;0.78;2889.25
2021-10-23 05;0.98;2889.25
2021-10-23 06;1.14;2889.25
2021-10-23 07;281.17;2889.25
2021-10-23 08;1329.77;2889.25
2021-10-23 09;1938.75;2889.25
2021-10-23 10;2074.82;2889.25
2021-10-23 11;2095.24;2889.25
2021-10-23 12;2085.99;2889.25
2021-10-23 13;2077.02;2889.25
2021-10-23 14;2042.57;2889.25
2021-10-23 15;1752.82;2889.25
2021-10-23 16;883.65;2889.25
2021-10-23 17;111.68;2889.25
2021-10-23 18;1.44;2889.25
2021-10-23 19;1.05;2889.25
2021-10-23 20;1.02;2889.25
2021-10-23 21;1.01;2889.25
2021-10-23 22;0.83;2889.25
2021-10-23 23;0.89;2889.25
2021-10-24 00;0.96;2889.25
2021-10-24 01;1.03;2889.25
2021-10-24 02;0.88;2889.25
2021-10-24 03;1.05;2889.25
2021-10-24 04;1.07;2889.25
2021-10-24 05;1.28;2889.25
2021-10-24 06;1.32;2889.25
2021-10-24 07;263.19;2889.25
2021-10-24 08;1282.92;2889.25
2021-10-24 09;1865.74;2889.25
2021-10-24 10;2024.27;2889.25
2021-10-24 11;2035.02;2889.25
2021-10-24 12;2031.00;2889.25
2021-10-24 13;2039.32;2889.25
2021-10-24 14;2013.24;2889.25
2021-10-24 15;1782.83;2889.25
2021-10-24 16;978.88;2889.25
2021-10-24 17;128.83;2889.25
2021-10-24 18;1.96;2889.25
2021-10-24 19;1.18;2889.25
2021-10-24 20;1.06;2889.25
2021-10-24 21;1.07;2889.25
2021-10-24 22;1.01;2889.25
2021-10-24 23;1.09;2889.25
2021-10-25 00;1.19;2889.25
2021-10-25 01;1.12;2889.25
2021-10-25 02;1.00;2889.25
2021-10-25 03;1.07;2889.25
2021-10-25 04;1.07;2889.25
2021-10-25 05;1.18;2889.25
2021-10-25 06;1.32;2889.25
2021-10-25 07;198.94;2889.25
2021-10-25 08;988.35;2889.25
2021-10-25 09;1502.86;2889.25
2021-10-25 10;1687.88;2889.25
2021-10-25 11;1690.65;2889.25
2021-10-25 12;1685.97;2889.25
2021-10-25 13;1666.60;2889.25
2021-10-25 14;1529.75;2889.25
2021-10-25 15;1174.61;2889.25
2021-10-25 16;544.21;2889.25
2021-10-25 17;75.24;2889.25
2021-10-25 18;2.01;2889.25
2021-10-25 19;1.78;2889.25
2021-10-25 20;1.84;2889.25
2021-10-25 21;1.16;2889.25
2021-10-25 22;1.01;2889.25
2021-10-25 23;1.13;2889.25
2021-10-26 00;1.16;2889.25
2021-10-26 01;1.25;2889.25
2021-10-26 02;1.26;2889.25
2021-10-26 03;1.23;2889.25
2021-10-26 04;1.11;2889.25
2021-10-26 05;1.50;2889.25
2021-10-26 06;1.68;2889.25
2021-10-26 07;164.67;2889.25
2021-10-26 08;1063.06;2889.25
2021-10-26 09;1675.31;2889.25
2021-10-26 10;1804.81;2889.25
2021-10-26 11;1846.95;2889.25
2021-10-26 12;1867.27;2889.25
2021-10-26 13;1872.20;2889.25
2021-10-26 14;1782.02;2889.25
2021-10-26 15;1530.27;2889.25
2021-10-26 16;795.61;2889.25
2021-10-26 17;83.56;2889.25
2021-10-26 18;2.89;2889.25
2021-10-26 19;2.34;2889.25
2021-10-26 20;2.24;2889.25
2021-10-26 21;2.15;2889.25
2021-10-26 22;1.73;2889.25
2021-10-26 23;1.26;2889.25
2021-10-27 00;1.33;2889.25
2021-10-27 01;1.32;2889.25
2021-10-27 02;1.21;2889.25
2021-10-27 03;1.23;2889.25
2021-10-27 04;1.26;2889.25
2021-10-27 05;1.51;2889.25
2021-10-27 06;1.54;2889.25
2021-10-27 07;199.68;2889.25
2021-10-27 08;1109.45;2889.25
2021-10-27 09;1629.11;2889.25
2021-10-27 10;1674.65;2889.25
2021-10-27 11;1682.17;2889.25
2021-10-27 12;1741.01;2889.25
2021-10-27 13;1775.73;2889.25
2021-10-27 14;1728.34;2889.25
2021-10-27 15;1516.83;2889.25
2021-10-27 16;770.06;2889.25
2021-10-27 17;78.90;2889.25
2021-10-27 18;1.75;2889.25
2021-10-27 19;1.49;2889.25
2021-10-27 20;1.27;2889.25
2021-10-27 21;1.41;2889.25
2021-10-27 22;1.38;2889.25
2021-10-27 23;1.35;2889.25
2021-10-28 00;1.30;2889.25
2021-10-28 01;1.35;2889.25
2021-10-28 02;1.11;2889.25
2021-10-28 03;1.18;2889.25
2021-10-28 04;1.16;2889.25
2021-10-28 05;1.46;2889.25
2021-10-28 06;1.58;2889.25
2021-10-28 07;178.02;2889.25
2021-10-28 08;1041.02;2889.25
2021-10-28 09;1626.11;2889.25
2021-10-28 10;1759.47;2889.25
2021-10-28 11;1749.92;2889.25
2021-10-28 12;1750.91;2889.25
2021-10-28 13;1719.72;2889.25
2021-10-28 14;1552.65;2889.25
2021-10-28 15;1234.68;2889.25
2021-10-28 16;394.33;2889.25
2021-10-28 17;27.71;2889.25
2021-10-28 18;0.78;2889.25
2021-10-28 19;0.51;2889.25
2021-10-28 20;0.58;2889.25
2021-10-28 21;0.72;2889.25
2021-10-28 22;0.76;2889.25
2021-10-28 23;0.80;2889.25
2021-10-29 00;0.75;2889.25
2021-10-29 01;0.84;2889.25
2021-10-29 02;0.79;2889.25
2021-10-29 03;0.84;2889.25
2021-10-29 04;0.81;2889.25
2021-10-29 05;0.79;2889.25
2021-10-29 06;0.81;2889.25
2021-10-29 07;14.06;2889.25
2021-10-29 08;178.88;2889.25
2021-10-29 09;238.73;2889.25
2021-10-29 10;329.41;2889.25
2021-10-29 11;439.87;2889.25
2021-10-29 12;374.27;2889.25
2021-10-29 13;369.22;2889.25
2021-10-29 14;243.64;2889.25
2021-10-29 15;100.99;2889.25
2021-10-29 16;39.98;2889.25
2021-10-29 17;2.93;2889.25
2021-10-29 18;0.84;2889.25
2021-10-29 19;0.76;2889.25
2021-10-29 20;0.78;2889.25
2021-10-29 21;0.85;2889.25
2021-10-29 22;1.00;2889.25
2021-10-29 23;1.11;2889.25
2021-10-30 00;1.10;2889.25
2021-10-30 01;1.20;2889.25
2021-10-30 02;1.18;2889.25
2021-10-30 03;1.38;2889.25
2021-10-30 04;1.33;2889.25
2021-10-30 05;1.64;2889.25
2021-10-30 06;1.62;2889.25
2021-10-30 07;9.26;2889.25
2021-10-30 08;136.12;2889.25
2021-10-30 09;379.06;2889.25
2021-10-30 10;445.92;2889.25
2021-10-30 11;625.75;2889.25
2021-10-30 12;582.62;2889.25
2021-10-30 13;469.90;2889.25
2021-10-30 14;393.20;2889.25
2021-10-30 15;237.69;2889.25
2021-10-30 16;82.31;2889.25
2021-10-30 17;6.02;2889.25
2021-10-30 18;2.26;2889.25
2021-10-30 19;2.23;2889.25
2021-10-30 20;2.34;2889.25
2021-10-30 21;2.37;2889.25
2021-10-30 22;2.44;2889.25
2021-10-30 23;2.35;2889.25
2021-10-31 00;2.40;2889.25
2021-10-31 01;2.40;2889.25
2021-10-31 02;2.24;2889.25
2021-10-31 03;2.35;2889.25
2021-10-31 04;2.41;2889.25
2021-10-31 05;2.34;2889.25
2021-10-31 06;2.40;2889.25
2021-10-31 07;30.35;2889.25
2021-10-31 08;174.14;2889.25
2021-10-31 09;291.51;2889.25
2021-10-31 10;438.29;2889.25
2021-10-31 11;469.13;2889.25
2021-10-31 12;543.72;2889.25
2021-10-31 13;502.08;2889.25
2021-10-31 14;329.89;2889.25
2021-10-31 15;266.38;2889.25
2021-10-31 16;211.27;2889.25
2021-10-31 17;21.83;2889.25
2021-10-31 18;2.83;2889.25
2021-10-31 19;2.34;2889.25
2021-10-31 20;2.25;2889.25
2021-10-31 21;2.15;2889.25
2021-10-31 22;2.33;2889.25
2021-10-31 23;2.38;2889.25
2021-11-01 00;2.45;2889.25
2021-11-01 01;2.44;2889.25
2021-11-01 02;2.27;2889.25
2021-11-01 03;2.36;2889.25
2021-11-01 04;2.47;2889.25
2021-11-01 05;2.51;2889.25
2021-11-01 06;2.58;2889.25
2021-11-01 07;50.90;2889.25
2021-11-01 08;447.34;2889.25
2021-11-01 09;810.66;2889.25
2021-11-01 10;931.42;2889.25
2021-11-01 11;1075.34;2889.25
2021-11-01 12;1168.53;2889.25
2021-11-01 13;1114.91;2889.25
2021-11-01 14;1070.43;2889.25
2021-11-01 15;842.48;2889.25
2021-11-01 16;403.67;2889.25
2021-11-01 17;29.98;2889.25
2021-11-01 18;2.16;2889.25
2021-11-01 19;1.85;2889.25
2021-11-01 20;1.82;2889.25
2021-11-01 21;2.03;2889.25
2021-11-01 22;2.18;2889.25
2021-11-01 23;2.34;2889.25
2021-11-02 00;2.29;2889.25
2021-11-02 01;2.31;2889.25
2021-11-02 02;1.94;2889.25
2021-11-02 03;1.93;2889.25
2021-11-02 04;1.80;2889.25
2021-11-02 05;1.74;2889.25
2021-11-02 06;1.96;2889.25
2021-11-02 07;55.86;2889.25
2021-11-02 08;336.24;2889.25
2021-11-02 09;553.10;2889.25
2021-11-02 10;709.96;2889.25
2021-11-02 11;689.63;2889.25
2021-11-02 12;681.48;2889.25
2021-11-02 13;497.48;2889.25
2021-11-02 14;251.24;2889.25
2021-11-02 15;141.36;2889.25
2021-11-02 16;51.24;2889.25
2021-11-02 17;9.28;2889.25
2021-11-02 18;5.22;2889.25
2021-11-02 19;5.07;2889.25
2021-11-02 20;5.11;2889.25
2021-11-02 21;5.32;2889.25
2021-11-02 22;5.60;2889.25
2021-11-02 23;4.79;2889.25
2021-11-03 00;2.26;2889.25
2021-11-03 01;2.17;2889.25
2021-11-03 02;2.12;2889.25
2021-11-03 03;2.29;2889.25
2021-11-03 04;2.37;2889.25
2021-11-03 05;2.28;2889.25
2021-11-03 06;2.40;2889.25
2021-11-03 07;135.66;2889.25
2021-11-03 08;977.16;2889.25
2021-11-03 09;1585.99;2889.25
2021-11-03 10;1716.33;2889.25
2021-11-03 11;1774.58;2889.25
2021-11-03 12;1602.51;2889.25
2021-11-03 13;1320.01;2889.25
2021-11-03 14;1251.01;2889.25
2021-11-03 15;952.40;2889.25
2021-11-03 16;526.63;2889.25
2021-11-03 17;35.19;2889.25
2021-11-03 18;2.08;2889.25
2021-11-03 19;1.93;2889.25
2021-11-03 20;1.91;2889.25
2021-11-03 21;2.09;2889.25
2021-11-03 22;2.35;2889.25
2021-11-03 23;2.50;2889.25
2021-11-04 00;2.42;2889.25
2021-11-04 01;2.47;2889.25
2021-11-04 02;2.46;2889.25
2021-11-04 03;2.40;2889.25
2021-11-04 04;2.30;2889.25
2021-11-04 05;2.25;2889.25
2021-11-04 06;2.41;2889.25
2021-11-04 07;111.38;2889.25
2021-11-04 08;922.69;2889.25
2021-11-04 09;1597.77;2889.25
2021-11-04 10;1752.67;2889.25
2021-11-04 11;1731.24;2889.25
2021-11-04 12;1706.68;2889.25
2021-11-04 13;1572.24;2889.25
2021-11-04 14;1539.68;2889.25
2021-11-04 15;1366.25;2889.25
2021-11-04 16;648.11;2889.25
2021-11-04 17;42.19;2889.25
2021-11-04 18;2.64;2889.25
2021-11-04 19;2.40;2889.25
2021-11-04 20;2.30;2889.25
2021-11-04 21;2.40;2889.25
2021-11-04 22;2.51;2889.25
2021-11-04 23;2.14;2889.25
2021-11-05 00;1.92;2917.25
2021-11-05 01;1.94;2917.25
2021-11-05 02;1.87;2917.25
2021-11-05 03;2.02;2917.25
2021-11-05 04;1.96;2917.25
2021-11-05 05;1.88;2917.25
2021-11-05 06;2.33;2917.25
2021-11-05 07;129.69;2917.25
2021-11-05 08;995.18;2917.25
2021-11-05 09;1667.73;2917.25
2021-11-05 10;1831.13;2917.25
2021-11-05 11;1831.12;2917.25
2021-11-05 12;1841.35;2917.25
2021-11-05 13;1867.60;2917.25
2021-11-05 14;1818.81;2917.25
2021-11-05 15;1523.53;2917.25
2021-11-05 16;718.40;2917.25
2021-11-05 17;50.66;2917.25
2021-11-05 18;1.99;2917.25
2021-11-05 19;1.84;2917.25
2021-11-05 20;1.78;2917.25
2021-11-05 21;1.97;2917.25
2021-11-05 22;2.03;2917.25
2021-11-05 23;2.04;2917.25
2021-11-06 00;1.99;2917.25
2021-11-06 01;1.89;2917.25
2021-11-06 02;1.89;2917.25
2021-11-06 03;2.08;2917.25
2021-11-06 04;2.05;2917.25
2021-11-06 05;2.04;2917.25
2021-11-06 06;2.09;2917.25
2021-11-06 07;122.75;2917.25
2021-11-06 08;997.67;2917.25
2021-11-06 09;1714.55;2917.25
2021-11-06 10;1902.15;2917.25
2021-11-06 11;1915.51;2917.25
2021-11-06 12;1984.59;2917.25
2021-11-06 13;2049.44;2917.25
2021-11-06 14;2009.21;2917.25
2021-11-06 15;1695.03;2917.25
2021-11-06 16;757.74;2917.25
2021-11-06 17;41.98;2917.25
2021-11-06 18;2.48;2917.25
2021-11-06 19;2.06;2917.25
2021-11-06 20;1.98;2917.25
2021-11-06 21;2.06;2917.25
2021-11-06 22;2.09;2917.25
2021-11-06 23;2.19;2917.25
2021-11-07 00;2.19;2917.25
2021-11-07 01;2.26;2917.25
2021-11-07 02;2.18;2917.25
2021-11-07 03;2.31;2917.25
2021-11-07 04;2.34;2917.25
2021-11-07 05;2.24;2917.25
2021-11-07 06;2.64;2917.25
2021-11-07 07;90.98;2917.25
2021-11-07 08;859.66;2917.25
2021-11-07 09;1547.38;2917.25
2021-11-07 10;1761.76;2917.25
2021-11-07 11;1886.65;2917.25
2021-11-07 12;1812.19;2917.25
2021-11-07 13;1920.07;2917.25
2021-11-07 14;1903.14;2917.25
2021-11-07 15;1581.10;2917.25
2021-11-07 16;636.69;2917.25
2021-11-07 17;35.25;2917.25
2021-11-07 18;2.07;2917.25
2021-11-07 19;1.87;2917.25
2021-11-07 20;1.82;2917.25
2021-11-07 21;1.92;2917.25
2021-11-07 22;2.01;2917.25
2021-11-07 23;2.12;2917.25
2021-11-08 00;2.20;2917.25
2021-11-08 01;2.24;2917.25
2021-11-08 02;2.05;2917.25
2021-11-08 03;2.00;2917.25
2021-11-08 04;1.95;2917.25
2021-11-08 05;1.92;2917.25
2021-11-08 06;2.11;2917.25
2021-11-08 07;100.87;2917.25
2021-11-08 08;900.24;2917.25
2021-11-08 09;1573.59;2917.25
2021-11-08 10;1827.12;2917.25
2021-11-08 11;1946.72;2917.25
2021-11-08 12;1965.04;2917.25
2021-11-08 13;1974.40;2917.25
2021-11-08 14;1926.25;2917.25
2021-11-08 15;1593.92;2917.25
2021-11-08 16;675.55;2917.25
2021-11-08 17;33.71;2917.25
2021-11-08 18;2.08;2917.25
