Timestamp;Measured energy production (MWh);Installed power (MW)
2021-07-28 04;2009.36;5877.06
2021-07-28 05;2089.14;5865.05
2021-07-28 06;2053.68;5847.5
2021-07-28 07;1834.7;5884.58
2021-07-28 08;1760.91;6286.05
2021-07-28 09;1516.26;6286.05
2021-07-28 10;1205.63;6286.05
2021-07-28 11;740.63;6286.05
2021-07-28 12;512.61;6286.05
2021-07-28 13;419.45;6286.05
2021-07-28 14;398.5;6286.05
2021-07-28 15;367.35;6286.05
2021-07-28 16;350.43;6286.05
2021-07-28 17;400.22;6286.05
2021-07-28 18;444.84;6286.05
2021-07-28 19;600.45;6286.05
2021-07-28 20;978.64;6286.05
2021-07-28 21;1589.48;6286.05
2021-07-28 22;1908.04;6286.05
2021-07-28 23;2096.56;6286.05
2021-07-29 00;2009.11;6286.05
2021-07-29 01;1931.18;6286.05
2021-07-29 02;1763.92;6286.05
2021-07-29 03;1586.35;6286.05
2021-07-29 04;1417.02;6286.05
2021-07-29 05;1278.44;6286.05
2021-07-29 06;1166.39;6286.05
2021-07-29 07;1089.16;6286.05
2021-07-29 08;1085.18;6286.05
2021-07-29 09;823.02;6286.05
2021-07-29 10;458.68;6286.05
2021-07-29 11;338.43;6286.05
2021-07-29 12;331.96;6286.05
2021-07-29 13;426.18;6286.05
2021-07-29 14;856.54;6286.05
2021-07-29 15;1213.57;6286.05
2021-07-29 16;1564.06;6286.05
2021-07-29 17;1783.56;6286.05
2021-07-29 18;1931.77;6286.05
2021-07-29 19;2061.74;6286.05
2021-07-29 20;1889.75;6286.05
2021-07-29 21;1631.11;6286.05
2021-07-29 22;1531.43;6286.05
2021-07-29 23;1752.81;6286.05
2021-07-30 00;1578.71;6286.05
2021-07-30 01;1460.49;6286.05
2021-07-30 02;1281.18;6286.05
2021-07-30 03;1088.37;6286.05
2021-07-30 04;966.79;6286.05
2021-07-30 05;886;6286.05
2021-07-30 06;859.23;6286.05
2021-07-30 07;830.57;6286.05
2021-07-30 08;812.37;6286.05
2021-07-30 09;703.18;6286.05
2021-07-30 10;477.75;6286.05
2021-07-30 11;337.3;6286.05
2021-07-30 12;261.86;6286.05
2021-07-30 13;268.55;6286.05
2021-07-30 14;287.92;6286.05
2021-07-30 15;355.1;6286.05
2021-07-30 16;484.99;6286.05
2021-07-30 17;732.83;6286.05
2021-07-30 18;1051.34;6286.05
2021-07-30 19;1542.45;6286.05
2021-07-30 20;2194.78;6286.05
2021-07-30 21;2724.51;5990.06
2021-07-30 22;2828.03;5977.98
2021-07-30 23;2594.68;5963.86
2021-07-31 00;2353.77;5926.18
2021-07-31 01;2459.03;6286.05
2021-07-31 02;2176.62;5916.21
2021-07-31 03;1836.24;5909.44
2021-07-31 04;1688.59;6286.05
2021-07-31 05;1620.76;6286.05
2021-07-31 06;1501.11;6286.05
2021-07-31 07;1586.02;6286.05
2021-07-31 08;1687.16;6286.05
2021-07-31 09;1748.61;6286.05
2021-07-31 10;1793.58;6286.05
2021-07-31 11;1849.24;6286.05
2021-07-31 12;1962.64;6286.05
2021-07-31 13;1850.81;6286.05
2021-07-31 14;1761.64;6286.05
2021-07-31 15;1757.97;6286.05
2021-07-31 16;1929.71;6002.04
2021-07-31 17;1904.96;6020.09
2021-07-31 18;1933.49;6028.14
2021-07-31 19;1913.11;6045.63
2021-07-31 20;1978.34;6015.89
2021-07-31 21;2028.07;6007.27
2021-07-31 22;1918.73;5953.98
2021-07-31 23;1902.86;5908.02
2021-08-01 00;1827.32;5886.9
2021-08-01 01;1652;5882.38
2021-08-01 02;1291.63;5848.37
2021-08-01 03;915.27;5846.16
2021-08-01 04;639.78;5843.53
2021-08-01 05;422.44;5840.33
2021-08-01 06;250.75;5839.95
2021-08-01 07;206.31;5838.23
2021-08-01 08;178.56;5833.22
2021-08-01 09;167.37;5839.76
2021-08-01 10;119.81;6286.05
2021-08-01 11;89.96;6286.05
2021-08-01 12;78.41;6286.05
2021-08-01 13;100.95;6286.05
2021-08-01 14;156.49;6286.05
2021-08-01 15;223.99;6286.05
2021-08-01 16;270.99;6286.05
2021-08-01 17;334.95;6286.05
2021-08-01 18;353.02;6286.05
2021-08-01 19;340.08;6286.05
2021-08-01 20;393.46;6286.05
2021-08-01 21;452.94;6286.05
2021-08-01 22;452;6286.05
2021-08-01 23;586.85;6286.05
2021-08-02 00;848.06;6286.05
2021-08-02 01;811.13;6286.05
2021-08-02 02;645.42;6286.05
2021-08-02 03;541.99;6286.05
2021-08-02 04;506.45;6286.05
2021-08-02 05;447.06;6286.05
2021-08-02 06;448.64;6286.05
2021-08-02 07;387.17;6286.05
2021-08-02 08;328.85;6286.05
2021-08-02 09;292.08;6286.05
2021-08-02 10;214.04;6228.97
2021-08-02 11;183.01;6228.97
2021-08-02 12;97.15;6228.97
2021-08-02 13;66.12;6228.97
2021-08-02 14;63.01;6286.05
2021-08-02 15;64.11;6286.05
2021-08-02 16;91.87;6286.05
2021-08-02 17;162.46;6286.05
2021-08-02 18;223.76;6286.05
2021-08-02 19;330.34;6286.05
2021-08-02 20;561.43;6286.05
2021-08-02 21;861.61;6286.05
2021-08-02 22;1192.34;6286.05
2021-08-02 23;1443.62;6286.05
2021-08-03 00;1437.45;6286.05
2021-08-03 01;1396.48;6286.05
2021-08-03 02;1288.26;6286.05
2021-08-03 03;957.98;6286.05
2021-08-03 04;739.06;6286.05
2021-08-03 05;568.69;6286.05
2021-08-03 06;425.23;6286.05
2021-08-03 07;357.56;6286.05
2021-08-03 08;298.84;6286.05
2021-08-03 09;237.83;6286.05
2021-08-03 10;184.94;6274.66
2021-08-03 11;142.86;6274.66
2021-08-03 12;260.08;6274.66
2021-08-03 13;648.89;6274.66
2021-08-03 14;1030.34;6286.05
2021-08-03 15;1301.9;6286.05
2021-08-03 16;1407.52;6286.05
2021-08-03 17;1470.82;6286.05
2021-08-03 18;1543.49;6286.05
2021-08-03 19;1450.57;6286.05
2021-08-03 20;1304.44;6286.05
2021-08-03 21;1097.12;6286.05
2021-08-03 22;984.08;6286.05
2021-08-03 23;1042.03;6286.05
2021-08-04 00;1176.86;6286.05
2021-08-04 01;1179.68;6286.05
2021-08-04 02;1090.78;6286.05
2021-08-04 03;1267.59;6286.05
2021-08-04 04;1522.53;6286.05
2021-08-04 05;1366.84;6286.05
2021-08-04 06;1198.47;6286.05
2021-08-04 07;1076.82;6286.05
2021-08-04 08;1066.51;6286.05
2021-08-04 09;848.7;6286.05
2021-08-04 10;636.45;6286.05
2021-08-04 11;600.31;6286.05
2021-08-04 12;665.41;6286.05
2021-08-04 13;666.07;6286.05
2021-08-04 14;624.47;6286.05
2021-08-04 15;688.79;6286.05
2021-08-04 16;804.83;6286.05
2021-08-04 17;929.62;6286.05
2021-08-04 18;1057.61;6286.05
2021-08-04 19;1153.88;6286.05
2021-08-04 20;1265.85;6286.05
2021-08-04 21;1446.1;6286.05
2021-08-04 22;1346.56;6286.05
2021-08-04 23;1285.47;6286.05
2021-08-05 00;994.5;6286.05
2021-08-05 01;781.42;6286.05
2021-08-05 02;674.35;6286.05
2021-08-05 03;620.13;6286.05
2021-08-05 04;646.9;6286.05
2021-08-05 05;583.86;6286.05
2021-08-05 06;636.39;6286.05
2021-08-05 07;697.83;6286.05
2021-08-05 08;861.02;6286.05
2021-08-05 09;934.47;6286.05
2021-08-05 10;722.55;6286.05
2021-08-05 11;686.44;6286.05
2021-08-05 12;985.63;6286.05
2021-08-05 13;1311.38;6286.05
2021-08-05 14;1653.28;6286.05
2021-08-05 15;2264.51;6286.05
2021-08-05 16;2942.52;6286.05
2021-08-05 17;3280.91;6286.05
2021-08-05 18;3637.68;6286.05
2021-08-05 19;3467.09;6286.05
2021-08-05 20;3269.4;6286.05
2021-08-05 21;3065.39;6286.05
2021-08-05 22;2302.12;6286.05
2021-08-05 23;1810.12;6286.05
2021-08-06 00;1556.5;6286.05
2021-08-06 01;1366.08;6286.05
2021-08-06 02;1230.84;6286.05
2021-08-06 03;1111.22;6286.05
2021-08-06 04;949.85;6286.05
2021-08-06 05;771.52;6286.05
2021-08-06 06;631.48;6286.05
2021-08-06 07;511.17;6286.05
2021-08-06 08;393.46;6286.05
2021-08-06 09;248.03;6286.05
2021-08-06 10;125.63;6286.05
2021-08-06 11;102.48;6286.05
2021-08-06 12;154.54;6286.05
2021-08-06 13;338.83;6286.05
2021-08-06 14;569.49;6286.05
2021-08-06 15;972.79;6286.05
2021-08-06 16;1441.34;6286.05
2021-08-06 17;1827.5;6286.05
2021-08-06 18;2205.15;6286.05
2021-08-06 19;2439.64;6286.05
2021-08-06 20;2550.1;6286.05
2021-08-06 21;2367.37;6286.05
2021-08-06 22;2311.49;6286.05
2021-08-06 23;2147.42;6286.05
2021-08-07 00;1896.17;6286.05
2021-08-07 01;1566.52;6286.05
2021-08-07 02;1187.18;6286.05
2021-08-07 03;792.2;6286.05
2021-08-07 04;783.47;6286.05
2021-08-07 05;778.76;6286.05
2021-08-07 06;812.15;6286.05
2021-08-07 07;937.37;6286.05
2021-08-07 08;953.75;6286.05
2021-08-07 09;915.02;6286.05
2021-08-07 10;919.76;6286.05
2021-08-07 11;872.18;6286.05
2021-08-07 12;761.58;6286.05
2021-08-07 13;871.41;6286.05
2021-08-07 14;1019.58;6286.05
2021-08-07 15;1202.13;6286.05
2021-08-07 16;1292.67;6286.05
2021-08-07 17;1266.73;6286.05
2021-08-07 18;1223.62;6286.05
2021-08-07 19;1177.42;6286.05
2021-08-07 20;1309.82;6286.05
2021-08-07 21;1506.93;6286.05
2021-08-07 22;1607.14;6286.05
2021-08-07 23;1878.67;6286.05
2021-08-08 00;1866.11;6286.05
2021-08-08 01;1616.87;6286.05
2021-08-08 02;1357.74;6286.05
2021-08-08 03;1378.06;6286.05
2021-08-08 04;1281.12;6286.05
2021-08-08 05;1045.3;6286.05
2021-08-08 06;865.48;6286.05
2021-08-08 07;751.73;6286.05
2021-08-08 08;747.91;6286.05
2021-08-08 09;647.96;6286.05
2021-08-08 10;460.99;6286.05
2021-08-08 11;304.67;6286.05
2021-08-08 12;154.49;6286.05
2021-08-08 13;71.92;6286.05
2021-08-08 14;62.08;6286.05
2021-08-08 15;75.45;6286.05
2021-08-08 16;112.47;6286.05
2021-08-08 17;164.4;6286.05
2021-08-08 18;210.85;6286.05
2021-08-08 19;279.64;6286.05
2021-08-08 20;429.22;6286.05
2021-08-08 21;545.57;6286.05
2021-08-08 22;734.46;6286.05
2021-08-08 23;1005.82;6286.05
2021-08-09 00;1095.98;6286.05
2021-08-09 01;1059.58;6286.05
2021-08-09 02;998.33;6286.05
2021-08-09 03;777.13;6286.05
2021-08-09 04;719.93;6286.05
2021-08-09 05;653.06;6286.05
2021-08-09 06;561.96;6286.05
2021-08-09 07;534.62;6286.05
2021-08-09 08;545.74;6286.05
2021-08-09 09;462.63;6286.05
2021-08-09 10;336.26;6286.05
2021-08-09 11;278.82;6286.05
2021-08-09 12;224.43;6286.05
2021-08-09 13;209.69;6286.05
2021-08-09 14;338.86;6286.05
2021-08-09 15;475.56;6286.05
2021-08-09 16;485.66;6286.05
2021-08-09 17;475.21;6286.05
2021-08-09 18;435.68;6286.05
2021-08-09 19;378;6286.05
2021-08-09 20;270.43;6286.05
2021-08-09 21;231.04;6286.05
2021-08-09 22;344.13;6286.05
2021-08-09 23;736.07;6286.05
2021-08-10 00;1045.69;6286.05
2021-08-10 01;1147.42;6286.05
2021-08-10 02;1025.48;6286.05
2021-08-10 03;933.41;6286.05
2021-08-10 04;867.35;6286.05
2021-08-10 05;660.04;6286.05
2021-08-10 06;487.24;6286.05
2021-08-10 07;419.95;6286.05
2021-08-10 08;378.31;6286.05
2021-08-10 09;236.51;6286.05
2021-08-10 10;95.44;6201.55
2021-08-10 11;45.11;6201.55
2021-08-10 12;38.08;6201.55
2021-08-10 13;57.15;6201.55
2021-08-10 14;77.41;6201.55
2021-08-10 15;158.74;6201.55
2021-08-10 16;330.72;6201.55
2021-08-10 17;412.76;6201.55
2021-08-10 18;435.01;6201.54
2021-08-10 19;477.44;6201.56
2021-08-10 20;537.25;6201.55
2021-08-10 21;626.81;6201.55
2021-08-10 22;815.58;6286.05
2021-08-10 23;1136.85;6286.05
2021-08-11 00;1451.25;6286.05
2021-08-11 01;1439.12;6286.05
2021-08-11 02;1169.12;6286.05
2021-08-11 03;946.09;6286.05
2021-08-11 04;769.89;6286.05
2021-08-11 05;647.41;6286.05
2021-08-11 06;479.15;6286.05
2021-08-11 07;389.7;6286.05
2021-08-11 08;363.15;6286.05
2021-08-11 09;297.74;6286.05
2021-08-11 10;297.74;6286.05
2021-08-11 11;84.15;6076.54
2021-08-11 12;69.55;6076.54
2021-08-11 13;76.33;6076.53
2021-08-11 14;112.54;6076.54
2021-08-11 15;172.24;6076.55
2021-08-11 16;322.39;6076.54
2021-08-11 17;496.42;6076.54
2021-08-11 18;645.25;6076.55
2021-08-11 19;628.25;6076.55
2021-08-11 20;471.71;6076.55
2021-08-11 21;400.27;6076.55
2021-08-11 22;581.96;6076.55
2021-08-11 23;870.22;6076.55
2021-08-12 00;1193.74;6076.53
2021-08-12 01;1226.46;5765.05
2021-08-12 02;1399.92;5765.84
2021-08-12 03;1711.06;6076.53
2021-08-12 04;1450.66;6076.53
2021-08-12 05;1285.31;6076.53
2021-08-12 06;1485.13;6076.52
2021-08-12 07;1883.72;6076.54
2021-08-12 08;1736.83;6076.53
2021-08-12 09;1349.11;6076.52
2021-08-12 10;1011.77;6076.55
2021-08-12 11;853.62;6055.2
2021-08-12 12;1095.46;6055.21
2021-08-12 13;1238.57;6064.45
2021-08-12 14;1426.86;6067.7
2021-08-12 15;1599.15;6069.23
2021-08-12 16;1510.69;6055.21
2021-08-12 17;1395.95;6055.2
2021-08-12 18;1287.89;6055.2
2021-08-12 19;1122.71;6055.22
2021-08-12 20;881.4;6055.21
2021-08-12 21;796.68;6055.2
2021-08-12 22;1057.13;6055.22
2021-08-12 23;1273.96;6055.21
2021-08-13 00;1312.85;6055.22
2021-08-13 01;1236.79;6055.21
2021-08-13 02;1189.03;6055.21
2021-08-13 03;1138.54;6055.21
2021-08-13 04;932.31;6055.21
2021-08-13 05;855.82;6055.21
2021-08-13 06;832.64;6055.21
2021-08-13 07;759.6;6055.19
2021-08-13 08;590.22;6055.2
2021-08-13 09;446.96;6055.2
2021-08-13 10;240.65;6055.21
2021-08-13 11;161.05;6055.22
2021-08-13 12;173.91;6055.21
2021-08-13 13;226.15;6055.21
2021-08-13 14;313.05;6055.2
2021-08-13 15;475.68;6055.2
2021-08-13 16;664.18;6055.2
2021-08-13 17;883.9;6055.2
2021-08-13 18;975.79;6055.2
2021-08-13 19;926.97;6055.21
2021-08-13 20;850.14;6055.19
2021-08-13 21;731.08;6055.2
2021-08-13 22;702.86;6055.21
2021-08-13 23;691.01;6055.2
2021-08-14 00;608.93;6055.22
2021-08-14 01;455.34;6055.21
2021-08-14 02;379.93;6055.21
2021-08-14 03;322.95;6055.2
2021-08-14 04;328.67;6055.21
2021-08-14 05;377.17;6055.22
2021-08-14 06;458.74;6055.22
2021-08-14 07;532.61;6055.21
2021-08-14 08;530.29;6055.2
2021-08-14 09;530.61;6055.22
2021-08-14 10;394.83;6055.21
2021-08-14 11;321.03;6055.21
2021-08-14 12;433.18;6055.2
2021-08-14 13;933.92;6055.21
2021-08-14 14;1574.62;6054.5
2021-08-14 15;1903.06;6055.11
2021-08-14 16;2229.39;6054.4
2021-08-14 17;2470.48;6054.91
2021-08-14 18;2287.91;6054.7
2021-08-14 19;2407.9;6054.91
2021-08-14 20;2446.03;6054.6
2021-08-14 21;1481.46;6055.21
2021-08-14 22;870.48;6055.21
2021-08-14 23;770.91;6055.2
2021-08-15 00;730.85;6055.2
2021-08-15 01;641.24;6055.2
2021-08-15 02;635.71;6055.2
2021-08-15 03;647.61;6055.22
2021-08-15 04;691.16;6055.21
2021-08-15 05;770.38;6055.2
2021-08-15 06;895.11;6055.2
2021-08-15 07;910.63;6055.21
2021-08-15 08;955.11;6055.22
2021-08-15 09;1093.45;6055.19
2021-08-15 10;1054.99;6055.21
2021-08-15 11;911.22;6055.2
2021-08-15 12;741.87;6055.22
2021-08-15 13;657.04;6055.2
2021-08-15 14;661.12;6055.21
2021-08-15 15;678.25;6055.21
2021-08-15 16;783.74;6055.21
2021-08-15 17;940;6055.21
2021-08-15 18;1116.5;6055.22
2021-08-15 19;1416.86;6055.2
2021-08-15 20;1765.24;6055.21
2021-08-15 21;2130.84;5715.46
2021-08-15 22;2407.74;5700.38
2021-08-15 23;2430.92;5696
2021-08-16 00;2471.59;5665.39
2021-08-16 01;2454.82;5622.22
2021-08-16 02;2544.73;5635.86
2021-08-16 03;2542.16;5638.65
2021-08-16 04;2392.28;5641.79
2021-08-16 05;2308.8;5648.5
2021-08-16 06;2269.32;5656.14
2021-08-16 07;2372.17;5647.06
2021-08-16 08;2352.97;5644.24
2021-08-16 09;2209.95;5648.56
2021-08-16 10;2027.49;5649.54
2021-08-16 11;1868.83;5644.23
2021-08-16 12;1840.14;5640.61
2021-08-16 13;1814.7;5647.42
2021-08-16 14;1771.13;5634.19
2021-08-16 15;1815.31;5642.99
2021-08-16 16;1929.75;5654.46
2021-08-16 17;2134.99;5661.65
2021-08-16 18;2444.08;5674.1
2021-08-16 19;2695.71;5679.7
2021-08-16 20;3049.95;5694.21
2021-08-16 21;3228.43;5718.3
2021-08-16 22;3389.4;5708.53
2021-08-16 23;3413.64;5737.73
2021-08-17 00;3325.66;5734.61
2021-08-17 01;3178.38;5745
2021-08-17 02;2999.72;5716.18
2021-08-17 03;2898.91;5708.78
2021-08-17 04;2788.4;5716.01
2021-08-17 05;2783.67;5716.45
2021-08-17 06;2848.7;5696.82
2021-08-17 07;2853.49;5709.17
2021-08-17 08;2814.21;5724.81
2021-08-17 09;2711.7;5700.9
2021-08-17 10;2669.23;5696.84
2021-08-17 11;2372.25;5675.48
2021-08-17 12;2040.44;5651.85
2021-08-17 13;1744.16;5651.15
2021-08-17 14;1469.77;5625.39
2021-08-17 15;1298.59;5638.65
2021-08-17 16;1203.87;5636.44
2021-08-17 17;1279.09;5641.94
2021-08-17 18;1453.32;5654.88
2021-08-17 19;1728.59;5691.35
2021-08-17 20;2034.53;5693.32
2021-08-17 21;2359.36;5708.08
2021-08-17 22;2511.69;5720.95
2021-08-17 23;2615.19;5745.7
2021-08-18 00;2557.67;5716.33
2021-08-18 01;2486.94;5695.55
2021-08-18 02;2382.37;5648.71
2021-08-18 03;2370.71;5615.73
2021-08-18 04;2322.92;5611.26
2021-08-18 05;2328.98;5616.05
2021-08-18 06;2347.59;5616.48
2021-08-18 07;2287.49;5622.53
2021-08-18 08;2130.49;5698.53
2021-08-18 09;1925.05;5680.63
2021-08-18 10;1622.84;5669.89
2021-08-18 11;1224.27;5589.22
2021-08-18 12;942.35;5587.02
2021-08-18 13;780.46;5584.25
2021-08-18 14;716.63;5817.01
2021-08-18 15;687.15;5824.15
2021-08-18 16;693.49;5823.02
2021-08-18 17;795.23;5821.63
2021-08-18 18;923.83;5820.71
2021-08-18 19;1195.01;5820.47
2021-08-18 20;1647.53;5815.79
2021-08-18 21;1960.8;5817.04
2021-08-18 22;2168.22;5813.08
2021-08-18 23;2290.96;5814.91
2021-08-19 00;2336.2;5811.63
2021-08-19 01;2276.16;5814.94
2021-08-19 02;2192.13;5812.71
2021-08-19 03;2082.25;5811.92
2021-08-19 04;1947.15;5814.18
2021-08-19 05;1871.92;5821.74
2021-08-19 06;1816.09;5821.27
2021-08-19 07;1637.9;5824.4
2021-08-19 08;1529.16;5827.42
2021-08-19 09;1209;5827.62
2021-08-19 10;723.46;5831.11
2021-08-19 11;378.95;5837.94
2021-08-19 12;182.49;5839.38
2021-08-19 13;116.65;5499.24
2021-08-19 14;92.83;5499.54
2021-08-19 15;105.84;5499.32
2021-08-19 16;150.99;5501.56
2021-08-19 17;199.84;5501.73
2021-08-19 18;230.41;5504.69
2021-08-19 19;247.96;5507.82
2021-08-19 20;332.48;5850.06
2021-08-19 21;496.84;5851.23
2021-08-19 22;711.83;5843.08
2021-08-19 23;823.3;5838.92
2021-08-20 00;789.87;5834.79
2021-08-20 01;952.96;5836.46
2021-08-20 02;986.56;5837.06
2021-08-20 03;876.72;5838.63
2021-08-20 04;759.56;5840.58
2021-08-20 05;750.89;5840.38
2021-08-20 06;745.51;5840.4
2021-08-20 07;647.75;5841.2
2021-08-20 08;519.96;5843.78
2021-08-20 09;431.66;5842.8
2021-08-20 10;321.63;5842.43
2021-08-20 11;236.14;5842.41
2021-08-20 12;217.08;5841.63
2021-08-20 13;330.82;5840.33
2021-08-20 14;625.2;6055.21
2021-08-20 15;842.73;6055.22
2021-08-20 16;904.41;6055.19
2021-08-20 17;912.87;6055.22
2021-08-20 18;951;6055.21
2021-08-20 19;1025.34;6055.2
2021-08-20 20;1029.73;6055.22
2021-08-20 21;955.81;6286.05
2021-08-20 22;987.62;6286.05
2021-08-20 23;1144.57;6286.05
2021-08-21 00;1040.44;6286.05
2021-08-21 01;822.52;6286.05
2021-08-21 02;616.02;6286.05
2021-08-21 03;519.78;6286.05
2021-08-21 04;503.17;6286.05
2021-08-21 05;406.35;6286.05
2021-08-21 06;320.62;6286.05
2021-08-21 07;344.44;6286.05
2021-08-21 08;319.54;6286.05
2021-08-21 09;247.06;6286.05
2021-08-21 10;130.81;6286.05
2021-08-21 11;116.45;6286.05
2021-08-21 12;144.66;6286.05
2021-08-21 13;265.59;6286.05
2021-08-21 14;545.83;6286.05
2021-08-21 15;680.82;6286.05
2021-08-21 16;626.1;6286.05
2021-08-21 17;640.26;6286.05
2021-08-21 18;629.84;6286.05
2021-08-21 19;607.43;6286.05
2021-08-21 20;680.57;6286.05
2021-08-21 21;835.66;6286.05
2021-08-21 22;1111.94;6286.05
2021-08-21 23;1440.01;6286.05
2021-08-22 00;1485.71;6286.05
2021-08-22 01;1350.43;6286.05
2021-08-22 02;1218.28;6286.05
2021-08-22 03;1205.25;6286.05
2021-08-22 04;1188.61;6286.05
2021-08-22 05;1245.74;6286.05
2021-08-22 06;1246.01;6286.05
2021-08-22 07;1077.21;6286.05
2021-08-22 08;1023.89;6286.05
2021-08-22 09;986.02;6286.05
2021-08-22 10;786.35;6286.05
2021-08-22 11;636.17;6286.05
2021-08-22 12;464.67;6286.05
2021-08-22 13;350.03;6286.05
2021-08-22 14;335.68;6286.05
2021-08-22 15;353.23;6286.05
2021-08-22 16;430.88;6286.05
2021-08-22 17;569.51;6286.05
2021-08-22 18;781.97;6286.05
2021-08-22 19;1248.78;6286.05
2021-08-22 20;2046;6286.05
2021-08-22 21;2551.37;6286.05
2021-08-22 22;2685.72;6286.05
2021-08-22 23;2764.44;5923.5
2021-08-23 00;2831.07;5901.78
2021-08-23 01;2683.84;5876.29
2021-08-23 02;2543.29;5866.96
2021-08-23 03;2447.75;5853.98
2021-08-23 04;2425.89;5838.41
2021-08-23 05;2353.39;5833.46
2021-08-23 06;2258.34;5831.43
2021-08-23 07;2161.75;6286.05
2021-08-23 08;2130.4;6286.05
2021-08-23 09;1945.35;6286.05
2021-08-23 10;1760.08;6286.05
2021-08-23 11;1498.28;6286.05
2021-08-23 12;1356.56;6286.05
2021-08-23 13;1360.19;6286.05
2021-08-23 14;1387.14;6286.05
2021-08-23 15;1427.17;6286.05
2021-08-23 16;1469.97;6286.05
2021-08-23 17;1501.2;6286.05
2021-08-23 18;1634.24;6286.05
2021-08-23 19;1918.31;6286.05
2021-08-23 20;2242.06;6286.05
2021-08-23 21;2489.26;6286.05
2021-08-23 22;2949.68;6286.05
2021-08-23 23;3097.9;6286.05
2021-08-24 00;3186.7;6286.05
2021-08-24 01;3090.59;6286.05
2021-08-24 02;2968.41;6286.05
2021-08-24 03;2857.31;6286.05
2021-08-24 04;2800.28;6286.05
2021-08-24 05;2786.69;6286.05
2021-08-24 06;2726.79;6286.05
2021-08-24 07;2696.94;6286.05
2021-08-24 08;2699.1;6286.05
2021-08-24 09;2597.41;6286.05
2021-08-24 10;2333.92;6286.05
2021-08-24 11;2261.88;6286.05
2021-08-24 12;2081.25;6286.05
2021-08-24 13;1809.09;6286.05
2021-08-24 14;1508.51;6286.05
2021-08-24 15;1240.62;6286.05
2021-08-24 16;1003.46;6286.05
2021-08-24 17;942.35;6286.05
2021-08-24 18;1035.3;6286.05
2021-08-24 19;1247.43;6286.05
2021-08-24 20;1530.16;6286.05
2021-08-24 21;1971.96;6286.05
2021-08-24 22;2344.58;6286.05
2021-08-24 23;2595.95;6286.05
2021-08-25 00;2572.14;6286.05
2021-08-25 01;2288.93;6286.05
2021-08-25 02;2143.08;6286.05
2021-08-25 03;1989.64;6286.05
2021-08-25 04;1713.5;6286.05
2021-08-25 05;1654.44;6286.05
2021-08-25 06;1485.53;6286.05
2021-08-25 07;1256.57;6286.05
2021-08-25 08;1144.79;6286.05
2021-08-25 09;894.97;6286.05
2021-08-25 10;542.53;6286.05
2021-08-25 11;301.94;6286.05
2021-08-25 12;151.72;6286.05
2021-08-25 13;80.91;6286.05
2021-08-25 14;70.22;6286.05
2021-08-25 15;101.13;6286.05
2021-08-25 16;167.64;6286.05
2021-08-25 17;280.89;6286.05
2021-08-25 18;351.43;6286.05
2021-08-25 19;475.73;6286.05
2021-08-25 20;522.29;6286.05
2021-08-25 21;619.44;6286.05
2021-08-25 22;789.74;6286.05
2021-08-25 23;1039.29;6286.05
2021-08-26 00;1178.1;6286.05
2021-08-26 01;839.13;6286.05
2021-08-26 02;505.76;6286.05
2021-08-26 03;327.39;6286.05
2021-08-26 04;289.46;6286.05
2021-08-26 05;258.82;6286.05
2021-08-26 06;181.55;6286.05
2021-08-26 07;138.8;6286.05
2021-08-26 08;156.87;6286.05
2021-08-26 09;163.96;6286.05
2021-08-26 10;163.96;6286.05
2021-08-26 11;40.78;6286.05
2021-08-26 12;40.96;6286.05
2021-08-26 13;41.38;6286.05
2021-08-26 14;59.99;6286.05
2021-08-26 15;120.89;6286.05
2021-08-26 16;179.29;6286.05
2021-08-26 17;376.14;6286.05
2021-08-26 18;401.21;6286.05
2021-08-26 19;385.84;6286.05
2021-08-26 20;482.42;6286.05
2021-08-26 21;702.32;6286.05
2021-08-26 22;952.15;6286.05
2021-08-26 23;937.61;6286.05
2021-08-27 00;863.27;6286.05
2021-08-27 01;786.4;6286.05
2021-08-27 02;636.63;6286.05
2021-08-27 03;525.93;6286.05
2021-08-27 04;442.66;6286.05
2021-08-27 05;432.68;6286.05
2021-08-27 06;415.71;6286.05
2021-08-27 07;427.41;6286.05
2021-08-27 08;447.09;6286.05
2021-08-27 09;351.21;6286.05
2021-08-27 10;151.89;6286.05
2021-08-27 11;70.51;6286.05
2021-08-27 12;67.07;6286.05
2021-08-27 13;97.29;6286.05
2021-08-27 14;152.89;6286.05
2021-08-27 15;206.51;6286.05
2021-08-27 16;221.26;6286.05
2021-08-27 17;269.8;6286.05
2021-08-27 18;351.03;6286.05
2021-08-27 19;549.73;6286.05
2021-08-27 20;921.9;6286.05
2021-08-27 21;1071.77;6286.05
